adjusted points,att bps,cost,def bps,event id,ga,gd,gf,home,mins,opponent,pas bps,player id,player name,points,position id,round,season,team id
5.0,0.0,,3.0,258.0,,,,1.0,80.0,RSL,0.0,83.0,Chris Odoi-Atsem,5.0,2.0,23.0,2017.0,
3.0,1.0,,0.0,258.0,,,,1.0,90.0,RSL,0.0,84.0,Kofi Opare,3.0,2.0,23.0,2017.0,
4.0,1.0,,1.0,258.0,,,,1.0,90.0,RSL,0.0,86.0,Luciano Acosta,4.0,3.0,23.0,2017.0,
4.0,1.0,,1.0,258.0,,,,1.0,90.0,RSL,0.0,88.0,Nick DeLeon,4.0,3.0,23.0,2017.0,
3.0,0.0,,1.0,258.0,,,,1.0,70.0,RSL,0.0,91.0,Jared Jeffrey,3.0,3.0,23.0,2017.0,
5.0,1.0,,2.0,258.0,,,,1.0,90.0,RSL,0.0,96.0,Marcelo Sarvas,5.0,3.0,23.0,2017.0,
1.0,0.0,,0.0,258.0,,,,1.0,53.0,RSL,0.0,100.0,Patrick Mullins,1.0,4.0,23.0,2017.0,
7.0,0.0,,0.0,259.0,,,,1.0,90.0,COL,0.0,102.0,Jesse Gonzalez,7.0,1.0,23.0,2017.0,
8.0,0.0,,0.0,259.0,,,,1.0,90.0,COL,1.0,106.0,Maynor Figueroa,8.0,2.0,23.0,2017.0,
12.0,0.0,,4.0,259.0,,,,1.0,90.0,COL,1.0,108.0,Atiba Harris,12.0,2.0,23.0,2017.0,
10.0,0.0,,3.0,259.0,,,,1.0,90.0,COL,1.0,109.0,Matt Hedges,10.0,2.0,23.0,2017.0,
3.0,1.0,,0.0,259.0,,,,1.0,90.0,COL,0.0,111.0,Kellyn Acosta,3.0,3.0,23.0,2017.0,
4.0,1.0,,0.0,259.0,,,,1.0,90.0,COL,0.0,112.0,Michael Barrios,4.0,3.0,23.0,2017.0,
3.0,0.0,,0.0,259.0,,,,1.0,67.0,COL,0.0,118.0,Roland Lamah,3.0,3.0,23.0,2017.0,
8.0,4.0,,1.0,259.0,,,,1.0,90.0,COL,0.0,121.0,Victor Ulloa,8.0,3.0,23.0,2017.0,
5.0,2.0,,1.0,259.0,,,,1.0,90.0,COL,0.0,125.0,Maximiliano Urruti,5.0,4.0,23.0,2017.0,
2.0,0.0,,0.0,259.0,,,,1.0,79.0,COL,0.0,126.0,Cristian Colman,2.0,4.0,23.0,2017.0,
9.0,0.0,,2.0,260.0,,,,1.0,90.0,SJ,0.0,129.0,Tyler Deric,9.0,1.0,23.0,2017.0,
7.0,0.0,,0.0,260.0,,,,1.0,90.0,SJ,0.0,133.0,AJ DeLaGarza,7.0,2.0,23.0,2017.0,
8.0,0.0,,1.0,260.0,,,,1.0,90.0,SJ,0.0,134.0,Jose Leonardo Ribeiro da Silva,8.0,2.0,23.0,2017.0,
8.0,0.0,,1.0,260.0,,,,1.0,90.0,SJ,0.0,135.0,Adolfo Machado,8.0,2.0,23.0,2017.0,
7.0,0.0,,3.0,260.0,,,,1.0,90.0,SJ,1.0,139.0,Juan David Cabezas,7.0,3.0,23.0,2017.0,
6.0,0.0,,1.0,260.0,,,,1.0,90.0,SJ,0.0,140.0,Boniek Garcia,6.0,3.0,23.0,2017.0,
4.0,0.0,,1.0,260.0,,,,1.0,61.0,SJ,0.0,141.0,Ricardo Clark,4.0,3.0,23.0,2017.0,
14.0,4.0,,1.0,260.0,,,,1.0,90.0,SJ,0.0,145.0,Alberth Elis,14.0,4.0,23.0,2017.0,
4.0,2.0,,0.0,260.0,,,,1.0,77.0,SJ,0.0,147.0,Romell Quioto,4.0,4.0,23.0,2017.0,
4.0,2.0,,0.0,260.0,,,,1.0,61.0,SJ,0.0,148.0,Erick Torres,2.0,4.0,23.0,2017.0,
8.0,0.0,,1.0,253.0,,,,0.0,90.0,PHI,0.0,150.0,Evan Bush,8.0,1.0,23.0,2017.0,
8.0,0.0,,1.0,253.0,,,,0.0,90.0,PHI,0.0,153.0,Victor Cabrera,8.0,2.0,23.0,2017.0,
9.0,0.0,,1.0,253.0,,,,0.0,90.0,PHI,1.0,155.0,Laurent Ciman,9.0,2.0,23.0,2017.0,
7.0,0.0,,1.0,253.0,,,,0.0,90.0,PHI,0.0,156.0,Chris Duvall,7.0,2.0,23.0,2017.0,
4.0,0.0,,1.0,253.0,,,,0.0,79.0,PHI,0.0,162.0,Patrice Bernier,4.0,3.0,23.0,2017.0,
13.0,1.0,,1.0,253.0,,,,0.0,90.0,PHI,0.0,166.0,Ignacio Piatti,13.0,3.0,23.0,2017.0,
2.0,0.0,,0.0,253.0,,,,0.0,86.0,PHI,0.0,172.0,Matteo Mancosu,2.0,4.0,23.0,2017.0,
2.0,0.0,,0.0,253.0,,,,0.0,66.0,PHI,0.0,173.0,Dominic Oduro,2.0,4.0,23.0,2017.0,
2.0,0.0,,1.0,262.0,,,,1.0,90.0,NYC,0.0,177.0,Brian Rowe,2.0,1.0,23.0,2017.0,
2.0,0.0,,0.0,262.0,,,,1.0,90.0,NYC,1.0,179.0,Ashley Cole,2.0,2.0,23.0,2017.0,
2.0,0.0,,0.0,262.0,,,,1.0,90.0,NYC,1.0,181.0,Dave Romney,2.0,2.0,23.0,2017.0,
2.0,0.0,,0.0,262.0,,,,1.0,90.0,NYC,1.0,182.0,Daniel Steres,2.0,2.0,23.0,2017.0,
2.0,0.0,,0.0,262.0,,,,1.0,74.0,NYC,0.0,186.0,Joao Pedro Almeida Machado,2.0,3.0,23.0,2017.0,
4.0,0.0,,3.0,262.0,,,,1.0,90.0,NYC,0.0,187.0,Jermaine Jones,4.0,3.0,23.0,2017.0,
2.0,0.0,,0.0,262.0,,,,1.0,90.0,NYC,0.0,190.0,Emmanuel Boateng,2.0,4.0,23.0,2017.0,
4.0,2.0,,0.0,262.0,,,,1.0,90.0,NYC,0.0,196.0,Gyasi Zardes,4.0,4.0,23.0,2017.0,
5.0,3.0,,0.0,262.0,,,,1.0,82.0,NYC,0.0,197.0,Romain Alessandrini,5.0,3.0,23.0,2017.0,
8.0,0.0,,1.0,252.0,,,,1.0,90.0,VAN,0.0,198.0,Cody Cropper,8.0,1.0,23.0,2017.0,
7.0,0.0,,0.0,252.0,,,,1.0,90.0,VAN,0.0,202.0,Andrew Farrell,7.0,2.0,23.0,2017.0,
7.0,0.0,,1.0,252.0,,,,1.0,90.0,VAN,0.0,205.0,Je-Vaughn Watson,7.0,2.0,23.0,2017.0,
7.0,0.0,,0.0,252.0,,,,1.0,90.0,VAN,0.0,207.0,Benjamin Angoua,7.0,2.0,23.0,2017.0,
9.0,0.0,,2.0,252.0,,,,1.0,90.0,VAN,0.0,208.0,Antonio Mlinar Delamea,9.0,2.0,23.0,2017.0,
9.0,1.0,,0.0,252.0,,,,1.0,64.0,VAN,0.0,209.0,Teal Bunbury,9.0,3.0,23.0,2017.0,
3.0,0.0,,0.0,252.0,,,,1.0,73.0,VAN,0.0,211.0,Diego Fagundez,3.0,3.0,23.0,2017.0,
3.0,1.0,,0.0,252.0,,,,1.0,84.0,VAN,0.0,215.0,Lee Nguyen,3.0,3.0,23.0,2017.0,
7.0,1.0,,0.0,252.0,,,,1.0,90.0,VAN,0.0,216.0,Kelyn Rowe,7.0,3.0,23.0,2017.0,
1.0,0.0,,0.0,252.0,,,,1.0,90.0,VAN,0.0,218.0,Kei Kamara,1.0,4.0,23.0,2017.0,
9.0,0.0,,2.0,262.0,,,,0.0,90.0,LA,0.0,221.0,Sean Johnson,9.0,1.0,23.0,2017.0,
8.0,0.0,,1.0,262.0,,,,0.0,90.0,LA,0.0,224.0,Frederic Brillant,8.0,2.0,23.0,2017.0,
7.0,0.0,,1.0,262.0,,,,0.0,90.0,LA,0.0,228.0,Ethan White,7.0,2.0,23.0,2017.0,
8.0,0.0,,1.0,262.0,,,,0.0,90.0,LA,1.0,229.0,Alexander Callens,8.0,2.0,23.0,2017.0,
3.0,0.0,,0.0,262.0,,,,0.0,81.0,LA,0.0,232.0,Jack Harrison,3.0,3.0,23.0,2017.0,
3.0,0.0,,0.0,262.0,,,,0.0,71.0,LA,0.0,234.0,Thomas McNamara,3.0,3.0,23.0,2017.0,
7.0,0.0,,0.0,262.0,,,,0.0,61.0,LA,0.0,236.0,Jonathan Lewis,7.0,4.0,23.0,2017.0,
9.0,2.0,,0.0,262.0,,,,0.0,90.0,LA,0.0,239.0,David Villa,9.0,4.0,23.0,2017.0,
4.0,0.0,,1.0,262.0,,,,0.0,90.0,LA,1.0,240.0,Alexander Ring,4.0,3.0,23.0,2017.0,
3.0,0.0,,1.0,261.0,,,,1.0,90.0,ORL,0.0,242.0,Luis Robles,3.0,1.0,23.0,2017.0,
4.0,1.0,,1.0,261.0,,,,1.0,90.0,ORL,0.0,245.0,Tyler Adams,4.0,3.0,23.0,2017.0,
5.0,0.0,,0.0,261.0,,,,1.0,81.0,ORL,0.0,250.0,Kemar Lawrence,5.0,2.0,23.0,2017.0,
1.0,0.0,,0.0,261.0,,,,1.0,75.0,ORL,0.0,252.0,Damien Perrinelle,1.0,2.0,23.0,2017.0,
11.0,1.0,,0.0,261.0,,,,1.0,90.0,ORL,1.0,253.0,Sean Davis,11.0,3.0,23.0,2017.0,
2.0,0.0,,1.0,261.0,,,,1.0,90.0,ORL,0.0,255.0,Felipe Martins,2.0,3.0,23.0,2017.0,
3.0,1.0,,1.0,261.0,,,,1.0,90.0,ORL,0.0,257.0,Sacha Kljestan,3.0,3.0,23.0,2017.0,
7.0,2.0,,0.0,261.0,,,,1.0,90.0,ORL,0.0,260.0,Alex Muyl,7.0,3.0,23.0,2017.0,
8.0,1.0,,0.0,261.0,,,,1.0,67.0,ORL,0.0,265.0,Bradley Wright-Phillips,8.0,4.0,23.0,2017.0,
3.0,0.0,,2.0,261.0,,,,0.0,90.0,NY,0.0,267.0,Joe Bendik,3.0,1.0,23.0,2017.0,
2.0,0.0,,1.0,261.0,,,,0.0,90.0,NY,0.0,279.0,Tommy Redding,2.0,2.0,23.0,2017.0,
4.0,0.0,,3.0,261.0,,,,0.0,90.0,NY,0.0,280.0,Donny Toia,4.0,2.0,23.0,2017.0,
5.0,1.0,,2.0,261.0,,,,0.0,80.0,NY,0.0,285.0,Will Johnson,5.0,3.0,23.0,2017.0,
7.0,1.0,,1.0,261.0,,,,0.0,90.0,NY,0.0,286.0,Kaka,4.0,3.0,23.0,2017.0,
2.0,0.0,,0.0,261.0,,,,0.0,81.0,NY,0.0,288.0,Antonio Nocerino,2.0,3.0,23.0,2017.0,
6.0,0.0,,0.0,261.0,,,,0.0,90.0,NY,0.0,290.0,Carlos Rivas,6.0,3.0,23.0,2017.0,
2.0,0.0,,0.0,252.0,,,,0.0,79.0,NE,0.0,292.0,Brek Shea,2.0,3.0,23.0,2017.0,
4.0,2.0,,0.0,261.0,,,,0.0,86.0,NY,0.0,294.0,Cyle Larin,4.0,4.0,23.0,2017.0,
3.0,0.0,,2.0,253.0,,,,1.0,90.0,MTL,0.0,297.0,John McCarthy,3.0,1.0,23.0,2017.0,
3.0,0.0,,1.0,253.0,,,,1.0,90.0,MTL,1.0,299.0,Raymon Gaddis,3.0,2.0,23.0,2017.0,
1.0,0.0,,0.0,253.0,,,,1.0,90.0,MTL,0.0,304.0,Giliano Wijnaldum,1.0,2.0,23.0,2017.0,
4.0,0.0,,2.0,253.0,,,,1.0,90.0,MTL,1.0,305.0,Joshua Yaro,4.0,2.0,23.0,2017.0,
3.0,0.0,,0.0,253.0,,,,1.0,90.0,MTL,1.0,308.0,Alejandro Bedoya,3.0,3.0,23.0,2017.0,
2.0,0.0,,0.0,253.0,,,,1.0,74.0,MTL,0.0,313.0,Ilson Pereira Dias Junior,2.0,3.0,23.0,2017.0,
4.0,0.0,,1.0,253.0,,,,1.0,66.0,MTL,0.0,314.0,Chris Pontius,4.0,3.0,23.0,2017.0,
2.0,0.0,,0.0,253.0,,,,1.0,90.0,MTL,0.0,317.0,CJ Sapong,2.0,4.0,23.0,2017.0,
2.0,0.0,,2.0,255.0,,,,0.0,72.0,TOR,0.0,320.0,Jeff Attinella,2.0,1.0,23.0,2017.0,
0.0,0.0,,0.0,255.0,,,,0.0,90.0,TOR,0.0,329.0,Alvas Powell,0.0,2.0,23.0,2017.0,
1.0,0.0,,1.0,255.0,,,,0.0,90.0,TOR,0.0,332.0,Vytautas Andriuskevicius,1.0,2.0,23.0,2017.0,
10.0,0.0,,4.0,255.0,,,,0.0,90.0,TOR,1.0,336.0,Diego Chara,10.0,3.0,23.0,2017.0,
4.0,0.0,,1.0,255.0,,,,0.0,90.0,TOR,1.0,337.0,Darlington Nagbe,4.0,3.0,23.0,2017.0,
8.0,1.0,,0.0,255.0,,,,0.0,90.0,TOR,0.0,338.0,Diego Valeri,8.0,3.0,23.0,2017.0,
3.0,1.0,,0.0,255.0,,,,0.0,71.0,TOR,0.0,340.0,David Guzman,3.0,3.0,23.0,2017.0,
2.0,0.0,,0.0,255.0,,,,0.0,74.0,TOR,0.0,343.0,Darren Mattocks,2.0,4.0,23.0,2017.0,
9.0,0.0,,2.0,258.0,,,,0.0,90.0,DC,0.0,347.0,Nick Rimando,9.0,1.0,23.0,2017.0,
11.0,0.0,,4.0,258.0,,,,0.0,90.0,DC,0.0,349.0,Tony Beltran,11.0,2.0,23.0,2017.0,
9.0,0.0,,2.0,258.0,,,,0.0,90.0,DC,0.0,350.0,Justen Glad,9.0,2.0,23.0,2017.0,
8.0,0.0,,2.0,258.0,,,,0.0,90.0,DC,0.0,354.0,Chris Wingert,8.0,2.0,23.0,2017.0,
6.0,1.0,,1.0,258.0,,,,0.0,90.0,DC,1.0,358.0,Kyle Beckerman,6.0,3.0,23.0,2017.0,
4.0,1.0,,0.0,258.0,,,,0.0,90.0,DC,0.0,362.0,Albert Rusnak,4.0,3.0,23.0,2017.0,
5.0,0.0,,2.0,258.0,,,,0.0,89.0,DC,0.0,363.0,Sunday Stephen,5.0,3.0,23.0,2017.0,
8.0,0.0,,0.0,258.0,,,,0.0,67.0,DC,0.0,364.0,Luis Silva,8.0,3.0,23.0,2017.0,
3.0,1.0,,0.0,258.0,,,,0.0,77.0,DC,0.0,366.0,Joao Plata,3.0,4.0,23.0,2017.0,
3.0,0.0,,2.0,260.0,,,,0.0,90.0,HOU,0.0,371.0,Andrew Tarbell,7.0,1.0,23.0,2017.0,
4.0,0.0,,3.0,260.0,,,,0.0,90.0,HOU,1.0,375.0,Andres Imperiale,4.0,2.0,23.0,2017.0,
2.0,0.0,,0.0,260.0,,,,0.0,90.0,HOU,1.0,376.0,Nick Lima,2.0,2.0,23.0,2017.0,
1.0,0.0,,0.0,260.0,,,,0.0,59.0,HOU,1.0,380.0,Fatai Alashe,1.0,3.0,23.0,2017.0,
5.0,0.0,,1.0,260.0,,,,0.0,90.0,HOU,2.0,384.0,Anibal Godoy,5.0,3.0,23.0,2017.0,
3.0,1.0,,0.0,260.0,,,,0.0,90.0,HOU,0.0,391.0,Chris Wondolowski,3.0,4.0,23.0,2017.0,
2.0,0.0,,0.0,260.0,,,,0.0,77.0,HOU,0.0,392.0,Marcos Urena,2.0,4.0,23.0,2017.0,
9.0,0.0,,2.0,254.0,,,,1.0,90.0,SKC,0.0,393.0,Stefan Frei,9.0,1.0,23.0,2017.0,
10.0,3.0,,0.0,254.0,,,,1.0,90.0,SKC,0.0,399.0,Joevin Jones,10.0,2.0,23.0,2017.0,
9.0,0.0,,1.0,254.0,,,,1.0,90.0,SKC,1.0,400.0,Chad Marshall,9.0,2.0,23.0,2017.0,
6.0,0.0,,0.0,254.0,,,,1.0,90.0,SKC,0.0,401.0,Roman Torres,6.0,2.0,23.0,2017.0,
7.0,4.0,,1.0,254.0,,,,1.0,90.0,SKC,0.0,406.0,Nicolas Lodeiro,7.0,3.0,23.0,2017.0,
8.0,0.0,,2.0,254.0,,,,1.0,90.0,SKC,0.0,407.0,Cristian Roldan,8.0,3.0,23.0,2017.0,
1.0,0.0,,0.0,254.0,,,,1.0,58.0,SKC,0.0,411.0,Will Bruin,1.0,4.0,23.0,2017.0,
8.0,1.0,,0.0,254.0,,,,1.0,86.0,SKC,0.0,412.0,Clint Dempsey,8.0,4.0,23.0,2017.0,
6.0,0.0,,1.0,254.0,,,,1.0,90.0,SKC,0.0,414.0,Jordan Morris,6.0,4.0,23.0,2017.0,
6.0,0.0,,2.0,254.0,,,,1.0,90.0,SKC,1.0,415.0,Gustav Svensson,6.0,3.0,23.0,2017.0,
4.0,0.0,,2.0,254.0,,,,0.0,90.0,SEA,0.0,417.0,Tim Melia,4.0,1.0,23.0,2017.0,
3.0,0.0,,0.0,254.0,,,,0.0,90.0,SEA,1.0,419.0,Saad Abdul-Salaam,3.0,2.0,23.0,2017.0,
6.0,0.0,,2.0,254.0,,,,0.0,90.0,SEA,2.0,420.0,Matt Besler,6.0,2.0,23.0,2017.0,
3.0,1.0,,1.0,254.0,,,,0.0,90.0,SEA,0.0,423.0,Jimmy Medranda,3.0,2.0,23.0,2017.0,
5.0,0.0,,2.0,254.0,,,,0.0,90.0,SEA,1.0,425.0,Erik Palmer-Brown,5.0,2.0,23.0,2017.0,
4.0,0.0,,1.0,254.0,,,,0.0,90.0,SEA,1.0,427.0,Seth Sinovic,4.0,2.0,23.0,2017.0,
2.0,0.0,,0.0,254.0,,,,0.0,71.0,SEA,0.0,430.0,Gerso Fernandes,2.0,3.0,23.0,2017.0,
2.0,0.0,,0.0,254.0,,,,0.0,62.0,SEA,0.0,432.0,Soni Mustivar,2.0,3.0,23.0,2017.0,
3.0,0.0,,1.0,255.0,,,,0.0,90.0,TOR,0.0,433.0,Lawrence Olum,3.0,3.0,23.0,2017.0,
2.0,0.0,,0.0,254.0,,,,0.0,90.0,SEA,0.0,441.0,Daniel Salloi,2.0,4.0,23.0,2017.0,
1.0,0.0,,0.0,254.0,,,,0.0,59.0,SEA,0.0,443.0,Soony Saad,1.0,4.0,23.0,2017.0,
6.0,0.0,,4.0,255.0,,,,1.0,90.0,POR,0.0,444.0,Alex Bono,6.0,1.0,23.0,2017.0,
16.0,0.0,,1.0,255.0,,,,1.0,90.0,POR,1.0,451.0,Justin Morrow,16.0,2.0,23.0,2017.0,
4.0,0.0,,2.0,255.0,,,,1.0,90.0,POR,0.0,452.0,Eriq Zavaleta,4.0,2.0,23.0,2017.0,
3.0,0.0,,1.0,255.0,,,,1.0,90.0,POR,0.0,453.0,Michael  Bradley,3.0,3.0,23.0,2017.0,
13.0,1.0,,2.0,255.0,,,,1.0,90.0,POR,0.0,457.0,Marky Delgado,13.0,3.0,23.0,2017.0,
2.0,0.0,,0.0,255.0,,,,1.0,82.0,POR,0.0,460.0,Jozy Altidore,2.0,4.0,23.0,2017.0,
6.0,2.0,,0.0,255.0,,,,1.0,90.0,POR,0.0,462.0,Sebastian Giovinco,6.0,4.0,23.0,2017.0,
4.0,0.0,,2.0,255.0,,,,1.0,90.0,POR,0.0,465.0,Chris Mavinga,4.0,2.0,23.0,2017.0,
4.0,0.0,,2.0,252.0,,,,0.0,90.0,NE,0.0,470.0,Marcel de Jong,4.0,2.0,23.0,2017.0,
4.0,0.0,,1.0,252.0,,,,0.0,90.0,NE,1.0,475.0,Tim Parker,4.0,2.0,23.0,2017.0,
3.0,0.0,,1.0,252.0,,,,0.0,90.0,NE,0.0,478.0,Kendall Waston,3.0,2.0,23.0,2017.0,
1.0,0.0,,0.0,252.0,,,,0.0,61.0,NE,0.0,483.0,Andrew Jacobson,1.0,3.0,23.0,2017.0,
2.0,0.0,,0.0,252.0,,,,0.0,63.0,NE,0.0,486.0,Nicolas Mezquida,2.0,3.0,23.0,2017.0,
4.0,1.0,,1.0,252.0,,,,0.0,90.0,NE,0.0,487.0,Cristian Techera,4.0,3.0,23.0,2017.0,
8.0,0.0,,1.0,257.0,,,,1.0,64.0,CHI,0.0,492.0,Kekuta Manneh,8.0,4.0,23.0,2017.0,
3.0,0.0,,0.0,259.0,,,,0.0,90.0,DAL,0.0,531.0,Mohammed Saied,3.0,3.0,23.0,2017.0,
3.0,0.0,,1.0,255.0,,,,0.0,90.0,TOR,0.0,541.0,Sebastian Blanco,3.0,3.0,23.0,2017.0,
3.0,1.0,,0.0,260.0,,,,0.0,90.0,HOU,0.0,543.0,Danny Hoesen,3.0,4.0,23.0,2017.0,
4.0,0.0,,2.0,260.0,,,,0.0,90.0,HOU,1.0,544.0,Florian Jungwirth,4.0,2.0,23.0,2017.0,
6.0,2.0,,1.0,253.0,,,,1.0,90.0,MTL,1.0,545.0,Haris Medunjanin,6.0,3.0,23.0,2017.0,
2.0,0.0,,0.0,253.0,,,,1.0,90.0,MTL,0.0,546.0,Fabrice-Jean Picault,2.0,4.0,23.0,2017.0,
2.0,0.0,,0.0,260.0,,,,0.0,62.0,HOU,0.0,547.0,Jahmir Hyka,2.0,3.0,23.0,2017.0,
11.0,3.0,,1.0,259.0,,,,1.0,90.0,COL,0.0,551.0,Hernan Grana,11.0,2.0,23.0,2017.0,
9.0,0.0,,1.0,260.0,,,,1.0,90.0,SJ,1.0,556.0,DaMarcus Beasley,9.0,2.0,23.0,2017.0,
5.0,1.0,,2.0,252.0,,,,0.0,90.0,NE,0.0,557.0,Jakob Nerwinski,5.0,2.0,23.0,2017.0,
5.0,1.0,,1.0,257.0,,,,1.0,90.0,CHI,1.0,558.0,Jose de Lima Junior,5.0,3.0,23.0,2017.0,
3.0,1.0,,0.0,252.0,,,,0.0,90.0,NE,0.0,560.0,Fredy Montero,3.0,4.0,23.0,2017.0,
9.0,0.0,,3.0,262.0,,,,0.0,90.0,LA,0.0,567.0,Yangel Herrera,9.0,3.0,23.0,2017.0,
6.0,0.0,,3.0,261.0,,,,1.0,90.0,ORL,1.0,570.0,Michael Amir Murillo,6.0,2.0,23.0,2017.0,
10.0,0.0,,1.0,255.0,,,,1.0,79.0,POR,1.0,571.0,Victor Vazquez,10.0,3.0,23.0,2017.0,
11.0,0.0,,1.0,262.0,,,,0.0,90.0,LA,0.0,573.0,Ben Sweat,11.0,2.0,23.0,2017.0,
3.0,0.0,,1.0,261.0,,,,1.0,90.0,ORL,0.0,574.0,Aaron Long,3.0,2.0,23.0,2017.0,
3.0,0.0,,1.0,253.0,,,,1.0,84.0,MTL,0.0,578.0,Jack Elliott,3.0,2.0,23.0,2017.0,
10.0,0.0,,3.0,253.0,,,,0.0,90.0,PHI,0.0,587.0,Daniel Lovitz,10.0,2.0,23.0,2017.0,
1.0,0.0,,0.0,261.0,,,,0.0,90.0,NY,0.0,592.0,Scott Sutter,1.0,2.0,23.0,2017.0,
8.0,0.0,,2.0,259.0,,,,0.0,90.0,DAL,0.0,606.0,Mike da Fonte,8.0,2.0,23.0,2017.0,
5.0,0.0,,1.0,257.0,,,,0.0,90.0,CLB,2.0,608.0,Bastian Schweinsteiger,5.0,3.0,23.0,2017.0,
3.0,0.0,,1.0,255.0,,,,1.0,71.0,POR,0.0,610.0,Jason Hernandez,3.0,2.0,23.0,2017.0,
2.0,0.0,,1.0,261.0,,,,0.0,90.0,NY,0.0,614.0,Leonardo Pereira,0.0,2.0,23.0,2017.0,
16.0,3.0,,0.0,253.0,,,,0.0,90.0,PHI,0.0,616.0,Blerim Dzemaili,16.0,3.0,23.0,2017.0,
3.0,0.0,,1.0,258.0,,,,0.0,90.0,DC,0.0,617.0,Jefferson Savarino,3.0,4.0,23.0,2017.0,
4.0,0.0,,1.0,252.0,,,,1.0,90.0,VAN,0.0,622.0,Gershon Koffie,4.0,3.0,23.0,2017.0,
2.0,0.0,,0.0,262.0,,,,1.0,90.0,NYC,1.0,628.0,Pele van Anholt,2.0,2.0,23.0,2017.0,
2.0,0.0,,2.0,255.0,,,,0.0,90.0,TOR,0.0,632.0,Larrys Mabiala Destin,2.0,2.0,23.0,2017.0,
8.0,0.0,,1.0,258.0,,,,0.0,90.0,DC,0.0,633.0,Marcelo Andres Silva Fernandez,8.0,2.0,23.0,2017.0,
7.0,0.0,,0.0,254.0,,,,1.0,90.0,SKC,0.0,635.0,Kelvin Leerdam,7.0,2.0,23.0,2017.0,
2.0,0.0,,0.0,255.0,,,,1.0,90.0,POR,0.0,637.0,Nicolas Hasler,2.0,2.0,23.0,2017.0,
4.0,0.0,,2.0,252.0,,,,0.0,90.0,NE,0.0,638.0,Stefan Marinovic,4.0,1.0,23.0,2017.0,
5.0,1.0,,1.0,262.0,,,,1.0,90.0,NYC,1.0,640.0,Jonathan dos Santos,5.0,3.0,23.0,2017.0,
2.0,0.0,,0.0,260.0,,,,0.0,90.0,HOU,1.0,645.0,Francois Affolter,2.0,2.0,23.0,2017.0,
6.0,0.0,,3.0,253.0,,,,0.0,90.0,PHI,1.0,654.0,Samuel Piette,6.0,3.0,23.0,2017.0,
1.0,0.0,,0.0,261.0,,,,0.0,90.0,NY,0.0,655.0,Victor Yoshimar Yotun,1.0,2.0,23.0,2017.0,
1.0,0.0,,0.0,258.0,,,,1.0,90.0,RSL,0.0,657.0,Paul Arriola,1.0,3.0,23.0,2017.0,
1.0,0.0,,1.0,263.0,,,,0.0,90.0,MTL,0.0,2.0,Matt Lampson,1.0,1.0,24.0,2017.0,
4.0,0.0,,3.0,265.0,,,,1.0,90.0,TOR,0.0,2.0,Matt Lampson,3.0,1.0,24.0,2017.0,
4.0,0.0,,1.0,263.0,,,,0.0,90.0,MTL,2.0,3.0,Jonathan Campbell,4.0,2.0,24.0,2017.0,
1.0,0.0,,0.0,263.0,,,,0.0,90.0,MTL,0.0,4.0,Patrick Doody,1.0,2.0,24.0,2017.0,
3.0,2.0,,0.0,265.0,,,,1.0,90.0,TOR,0.0,4.0,Patrick Doody,3.0,2.0,24.0,2017.0,
1.0,0.0,,0.0,263.0,,,,0.0,90.0,MTL,0.0,6.0,Johan Kappelhof,1.0,2.0,24.0,2017.0,
2.0,0.0,,1.0,265.0,,,,1.0,90.0,TOR,0.0,6.0,Johan Kappelhof,2.0,2.0,24.0,2017.0,
3.0,1.0,,0.0,265.0,,,,1.0,90.0,TOR,0.0,10.0,Drew Conner,3.0,3.0,24.0,2017.0,
3.0,0.0,,0.0,265.0,,,,1.0,63.0,TOR,1.0,13.0,Vitor Gomes Pereira Junior,3.0,3.0,24.0,2017.0,
5.0,0.0,,1.0,263.0,,,,0.0,90.0,MTL,2.0,14.0,Dax McCarty,5.0,3.0,24.0,2017.0,
5.0,0.0,,1.0,265.0,,,,1.0,90.0,TOR,2.0,14.0,Dax McCarty,5.0,3.0,24.0,2017.0,
2.0,0.0,,0.0,263.0,,,,0.0,81.0,MTL,0.0,16.0,Djordje Mihailovic,2.0,3.0,24.0,2017.0,
2.0,0.0,,0.0,263.0,,,,0.0,90.0,MTL,0.0,17.0,David Accam,2.0,4.0,24.0,2017.0,
8.0,1.0,,0.0,265.0,,,,1.0,90.0,TOR,0.0,17.0,David Accam,8.0,4.0,24.0,2017.0,
2.0,0.0,,0.0,263.0,,,,0.0,90.0,MTL,0.0,20.0,Michael de Leeuw,2.0,4.0,24.0,2017.0,
1.0,0.0,,0.0,265.0,,,,1.0,58.0,TOR,0.0,20.0,Michael de Leeuw,1.0,4.0,24.0,2017.0,
2.0,0.0,,0.0,263.0,,,,0.0,62.0,MTL,0.0,21.0,Nemanja Nikolic,2.0,4.0,24.0,2017.0,
2.0,0.0,,0.0,265.0,,,,1.0,81.0,TOR,0.0,21.0,Nemanja Nikolic,2.0,4.0,24.0,2017.0,
5.0,0.0,,3.0,269.0,,,,1.0,90.0,DC,0.0,26.0,Tim Howard,5.0,1.0,24.0,2017.0,
4.0,0.0,,1.0,269.0,,,,1.0,90.0,DC,1.0,32.0,Eric Miller,4.0,2.0,24.0,2017.0,
4.0,0.0,,1.0,269.0,,,,1.0,90.0,DC,1.0,33.0,Axel Sjoberg,4.0,2.0,24.0,2017.0,
