event_id,home,opp_adjusted_points,opp_aps,opp_ass,opp_att_bps,opp_att_points,opp_bc,opp_blk,opp_br,opp_cl,opp_crs,opp_def_bps,opp_def_points,opp_elg,opp_gls,opp_intc,opp_kp,opp_og,opp_oga,opp_pas_bps,opp_pcp,opp_pe,opp_pm,opp_ps,opp_pss,opp_rc,opp_sh,opp_sv,opp_tck,opp_total_bps,opp_wf,opp_yc,opponent,round,season,team,team_adjusted_points,team_aps,team_ass,team_att_bps,team_att_points,team_bc,team_blk,team_br,team_cl,team_crs,team_def_bps,team_def_points,team_elg,team_gls,team_intc,team_kp,team_og,team_oga,team_pas_bps,team_pcp,team_pe,team_pm,team_ps,team_pss,team_rc,team_sh,team_sv,team_tck,team_total_bps,team_wf,team_yc
1039888,0,72.0,182.0,0.0,4.0,4.0,2.0,3.0,74.0,30.0,2.0,14.0,45.0,0.0,1.0,19.0,9.0,0.0,0.0,0.0,0.5967213114754099,0.0,0.0,0.0,305.0,0.0,11.0,1.0,15.0,18.0,11.0,1.0,CHI,5,2019,NY,50.0,397.0,0.0,2.0,2.0,1.0,2.0,83.0,25.0,2.0,17.0,23.0,1.0,0.0,8.0,4.0,1.0,0.0,0.0,0.7365491651205937,0.0,0.0,0.0,539.0,0.0,7.0,4.0,18.0,19.0,17.0,0.0
1039889,1,79.0,422.0,1.0,2.0,15.0,1.0,2.0,65.0,16.0,3.0,7.0,39.0,0.0,2.0,6.0,9.0,0.0,0.0,0.0,0.793233082706767,0.0,0.0,0.0,532.0,0.0,16.0,1.0,16.0,9.0,7.0,0.0,PHI,5,2019,CIN,34.0,309.0,0.0,1.0,1.0,0.0,6.0,53.0,23.0,3.0,11.0,9.0,0.0,0.0,19.0,2.0,0.0,0.0,0.0,0.7573529411764706,0.0,0.0,0.0,408.0,0.0,5.0,1.0,21.0,12.0,8.0,0.0
1039889,0,34.0,309.0,0.0,1.0,1.0,0.0,6.0,53.0,23.0,3.0,11.0,9.0,0.0,0.0,19.0,2.0,0.0,0.0,0.0,0.7573529411764706,0.0,0.0,0.0,408.0,0.0,5.0,1.0,21.0,12.0,8.0,0.0,CIN,5,2019,PHI,79.0,422.0,1.0,2.0,15.0,1.0,2.0,65.0,16.0,3.0,7.0,39.0,0.0,2.0,6.0,9.0,0.0,0.0,0.0,0.793233082706767,0.0,0.0,0.0,532.0,0.0,16.0,1.0,16.0,9.0,7.0,0.0
1039890,1,55.0,303.0,2.0,5.0,21.0,2.0,5.0,53.0,15.0,2.0,8.0,11.0,0.0,4.0,9.0,8.0,0.0,1.0,1.0,0.7709923664122137,0.0,0.0,0.0,393.0,0.0,10.0,4.0,17.0,14.0,16.0,2.0,HOU,5,2019,COL,35.0,356.0,0.0,8.0,13.0,1.0,1.0,57.0,4.0,5.0,6.0,-1.0,0.0,1.0,11.0,15.0,2.0,0.0,1.0,0.8090909090909091,0.0,0.0,0.0,440.0,1.0,20.0,4.0,14.0,15.0,13.0,2.0
1039890,0,35.0,356.0,0.0,8.0,13.0,1.0,1.0,57.0,4.0,5.0,6.0,-1.0,0.0,1.0,11.0,15.0,2.0,0.0,1.0,0.8090909090909091,0.0,0.0,0.0,440.0,1.0,20.0,4.0,14.0,15.0,13.0,2.0,COL,5,2019,HOU,55.0,303.0,2.0,5.0,21.0,2.0,5.0,53.0,15.0,2.0,8.0,11.0,0.0,4.0,9.0,8.0,0.0,1.0,1.0,0.7709923664122137,0.0,0.0,0.0,393.0,0.0,10.0,4.0,17.0,14.0,16.0,2.0
1039891,0,90.0,256.0,2.0,3.0,19.0,1.0,3.0,83.0,13.0,0.0,9.0,46.0,0.0,2.0,9.0,4.0,0.0,0.0,0.0,0.6719160104986877,1.0,1.0,0.0,381.0,0.0,10.0,5.0,18.0,12.0,7.0,0.0,CLB,5,2019,ATL,35.0,297.0,0.0,2.0,2.0,0.0,2.0,82.0,19.0,4.0,9.0,11.0,0.0,0.0,8.0,12.0,0.0,0.0,0.0,0.7226277372262774,0.0,0.0,1.0,411.0,0.0,14.0,1.0,20.0,11.0,8.0,2.0
1039891,1,35.0,297.0,0.0,2.0,2.0,0.0,2.0,82.0,19.0,4.0,9.0,11.0,0.0,0.0,8.0,12.0,0.0,0.0,0.0,0.7226277372262774,0.0,0.0,1.0,411.0,0.0,14.0,1.0,20.0,11.0,8.0,2.0,ATL,5,2019,CLB,90.0,256.0,2.0,3.0,19.0,1.0,3.0,83.0,13.0,0.0,9.0,46.0,0.0,2.0,9.0,4.0,0.0,0.0,0.0,0.6719160104986877,1.0,1.0,0.0,381.0,0.0,10.0,5.0,18.0,12.0,7.0,0.0
1039892,0,105.0,498.0,7.0,7.0,63.0,4.0,6.0,56.0,6.0,3.0,4.0,7.0,0.0,7.0,11.0,9.0,0.0,0.0,10.0,0.8706293706293706,0.0,0.0,0.0,572.0,0.0,17.0,1.0,15.0,21.0,10.0,0.0,SKC,5,2019,MTL,39.0,396.0,2.0,6.0,17.0,1.0,3.0,56.0,20.0,4.0,11.0,-5.0,3.0,1.0,20.0,11.0,0.0,0.0,5.0,0.8479657387580299,0.0,0.0,0.0,467.0,0.0,13.0,2.0,19.0,22.0,11.0,2.0
1039892,1,39.0,396.0,2.0,6.0,17.0,1.0,3.0,56.0,20.0,4.0,11.0,-5.0,3.0,1.0,20.0,11.0,0.0,0.0,5.0,0.8479657387580299,0.0,0.0,0.0,467.0,0.0,13.0,2.0,19.0,22.0,11.0,2.0,MTL,5,2019,SKC,105.0,498.0,7.0,7.0,63.0,4.0,6.0,56.0,6.0,3.0,4.0,7.0,0.0,7.0,11.0,9.0,0.0,0.0,10.0,0.8706293706293706,0.0,0.0,0.0,572.0,0.0,17.0,1.0,15.0,21.0,10.0,0.0
1039893,0,71.0,304.0,3.0,9.0,30.0,4.0,4.0,77.0,16.0,5.0,15.0,17.0,0.0,2.0,16.0,14.0,0.0,0.0,2.0,0.7220902612826603,0.0,0.0,0.0,421.0,0.0,19.0,2.0,25.0,26.0,9.0,3.0,NE,5,2019,MIN,44.0,332.0,0.0,2.0,7.0,0.0,3.0,71.0,25.0,3.0,14.0,14.0,0.0,1.0,15.0,4.0,0.0,0.0,2.0,0.7312775330396476,0.0,0.0,0.0,454.0,0.0,10.0,3.0,16.0,18.0,9.0,3.0
1039893,1,44.0,332.0,0.0,2.0,7.0,0.0,3.0,71.0,25.0,3.0,14.0,14.0,0.0,1.0,15.0,4.0,0.0,0.0,2.0,0.7312775330396476,0.0,0.0,0.0,454.0,0.0,10.0,3.0,16.0,18.0,9.0,3.0,MIN,5,2019,NE,71.0,304.0,3.0,9.0,30.0,4.0,4.0,77.0,16.0,5.0,15.0,17.0,0.0,2.0,16.0,14.0,0.0,0.0,2.0,0.7220902612826603,0.0,0.0,0.0,421.0,0.0,19.0,2.0,25.0,26.0,9.0,3.0
1039894,0,36.0,246.0,2.0,0.0,17.0,0.0,2.0,48.0,12.0,2.0,5.0,-4.0,1.0,2.0,13.0,6.0,0.0,0.0,1.0,0.7735849056603774,0.0,0.0,0.0,318.0,1.0,7.0,2.0,14.0,6.0,12.0,2.0,RSL,5,2019,DAL,75.0,609.0,6.0,5.0,43.0,3.0,1.0,51.0,10.0,3.0,4.0,-1.0,0.0,4.0,10.0,8.0,0.0,0.0,11.0,0.8851744186046512,0.0,0.0,0.0,688.0,0.0,12.0,1.0,17.0,20.0,10.0,2.0
1039894,1,75.0,609.0,6.0,5.0,43.0,3.0,1.0,51.0,10.0,3.0,4.0,-1.0,0.0,4.0,10.0,8.0,0.0,0.0,11.0,0.8851744186046512,0.0,0.0,0.0,688.0,0.0,12.0,1.0,17.0,20.0,10.0,2.0,DAL,5,2019,RSL,36.0,246.0,2.0,0.0,17.0,0.0,2.0,48.0,12.0,2.0,5.0,-4.0,1.0,2.0,13.0,6.0,0.0,0.0,1.0,0.7735849056603774,0.0,0.0,0.0,318.0,1.0,7.0,2.0,14.0,6.0,12.0,2.0
1039895,0,28.0,365.0,0.0,1.0,1.0,0.0,4.0,66.0,20.0,1.0,14.0,6.0,1.0,0.0,13.0,4.0,0.0,0.0,2.0,0.8147321428571429,0.0,0.0,0.0,448.0,0.0,6.0,4.0,25.0,17.0,11.0,3.0,SJ,5,2019,LAFC,118.0,327.0,6.0,8.0,52.0,4.0,2.0,76.0,11.0,1.0,8.0,42.0,0.0,5.0,12.0,13.0,0.0,0.0,1.0,0.7995110024449877,0.0,0.0,0.0,409.0,0.0,20.0,2.0,18.0,17.0,15.0,2.0
1039895,1,118.0,327.0,6.0,8.0,52.0,4.0,2.0,76.0,11.0,1.0,8.0,42.0,0.0,5.0,12.0,13.0,0.0,0.0,1.0,0.7995110024449877,0.0,0.0,0.0,409.0,0.0,20.0,2.0,18.0,17.0,15.0,2.0,LAFC,5,2019,SJ,28.0,365.0,0.0,1.0,1.0,0.0,4.0,66.0,20.0,1.0,14.0,6.0,1.0,0.0,13.0,4.0,0.0,0.0,2.0,0.8147321428571429,0.0,0.0,0.0,448.0,0.0,6.0,4.0,25.0,17.0,11.0,3.0
1039896,0,71.0,339.0,0.0,2.0,2.0,1.0,6.0,60.0,30.0,2.0,11.0,43.0,0.0,0.0,15.0,5.0,0.0,0.0,2.0,0.8129496402877698,0.0,0.0,0.0,417.0,0.0,12.0,3.0,12.0,15.0,11.0,1.0,VAN,5,2019,SEA,73.0,475.0,0.0,2.0,2.0,0.0,5.0,64.0,21.0,4.0,10.0,40.0,0.0,0.0,11.0,9.0,0.0,0.0,7.0,0.8589511754068716,0.0,0.0,0.0,553.0,0.0,14.0,3.0,19.0,19.0,12.0,0.0
1039896,1,73.0,475.0,0.0,2.0,2.0,0.0,5.0,64.0,21.0,4.0,10.0,40.0,0.0,0.0,11.0,9.0,0.0,0.0,7.0,0.8589511754068716,0.0,0.0,0.0,553.0,0.0,14.0,3.0,19.0,19.0,12.0,0.0,SEA,5,2019,VAN,71.0,339.0,0.0,2.0,2.0,1.0,6.0,60.0,30.0,2.0,11.0,43.0,0.0,0.0,15.0,5.0,0.0,0.0,2.0,0.8129496402877698,0.0,0.0,0.0,417.0,0.0,12.0,3.0,12.0,15.0,11.0,1.0
1039897,0,32.0,333.0,0.0,3.0,3.0,1.0,7.0,80.0,8.0,3.0,12.0,9.0,0.0,0.0,14.0,6.0,0.0,0.0,0.0,0.7416481069042317,0.0,0.0,0.0,449.0,0.0,7.0,5.0,13.0,15.0,13.0,3.0,NE,7,2019,ATL,105.0,282.0,2.0,14.0,30.0,7.0,2.0,82.0,21.0,5.0,15.0,51.0,0.0,2.0,13.0,18.0,0.0,0.0,1.0,0.706766917293233,0.0,0.0,0.0,399.0,0.0,19.0,1.0,28.0,30.0,17.0,2.0
1039897,1,105.0,282.0,2.0,14.0,30.0,7.0,2.0,82.0,21.0,5.0,15.0,51.0,0.0,2.0,13.0,18.0,0.0,0.0,1.0,0.706766917293233,0.0,0.0,0.0,399.0,0.0,19.0,1.0,28.0,30.0,17.0,2.0,ATL,7,2019,NE,32.0,333.0,0.0,3.0,3.0,1.0,7.0,80.0,8.0,3.0,12.0,9.0,0.0,0.0,14.0,6.0,0.0,0.0,0.0,0.7416481069042317,0.0,0.0,0.0,449.0,0.0,7.0,5.0,13.0,15.0,13.0,3.0
1039898,0,59.0,299.0,2.0,0.0,16.0,0.0,4.0,60.0,33.0,1.0,13.0,20.0,0.0,2.0,10.0,6.0,0.0,0.0,1.0,0.7400990099009901,0.0,0.0,0.0,404.0,0.0,10.0,4.0,13.0,14.0,12.0,3.0,RSL,7,2019,ORL,32.0,375.0,0.0,1.0,6.0,1.0,2.0,64.0,16.0,8.0,7.0,3.0,1.0,1.0,6.0,8.0,0.0,0.0,3.0,0.7796257796257796,0.0,0.0,0.0,481.0,0.0,13.0,3.0,13.0,11.0,6.0,3.0
1039898,1,32.0,375.0,0.0,1.0,6.0,1.0,2.0,64.0,16.0,8.0,7.0,3.0,1.0,1.0,6.0,8.0,0.0,0.0,3.0,0.7796257796257796,0.0,0.0,0.0,481.0,0.0,13.0,3.0,13.0,11.0,6.0,3.0,ORL,7,2019,RSL,59.0,299.0,2.0,0.0,16.0,0.0,4.0,60.0,33.0,1.0,13.0,20.0,0.0,2.0,10.0,6.0,0.0,0.0,1.0,0.7400990099009901,0.0,0.0,0.0,404.0,0.0,10.0,4.0,13.0,14.0,12.0,3.0
1039899,1,61.0,475.0,3.0,2.0,21.0,1.0,2.0,61.0,22.0,1.0,10.0,11.0,0.0,2.0,8.0,7.0,0.0,0.0,5.0,0.8436944937833037,0.0,0.0,0.0,563.0,0.0,9.0,2.0,26.0,17.0,9.0,0.0,TOR,7,2019,SEA,73.0,351.0,4.0,6.0,33.0,4.0,1.0,58.0,19.0,8.0,8.0,14.0,0.0,3.0,15.0,10.0,0.0,0.0,4.0,0.8200934579439252,0.0,0.0,0.0,428.0,0.0,12.0,2.0,20.0,18.0,7.0,3.0
1039899,0,73.0,351.0,4.0,6.0,33.0,4.0,1.0,58.0,19.0,8.0,8.0,14.0,0.0,3.0,15.0,10.0,0.0,0.0,4.0,0.8200934579439252,0.0,0.0,0.0,428.0,0.0,12.0,2.0,20.0,18.0,7.0,3.0,SEA,7,2019,TOR,61.0,475.0,3.0,2.0,21.0,1.0,2.0,61.0,22.0,1.0,10.0,11.0,0.0,2.0,8.0,7.0,0.0,0.0,5.0,0.8436944937833037,0.0,0.0,0.0,563.0,0.0,9.0,2.0,26.0,17.0,9.0,0.0
1039900,0,58.0,438.0,2.0,7.0,23.0,1.0,3.0,75.0,19.0,3.0,14.0,12.0,0.0,2.0,13.0,16.0,0.0,0.0,0.0,0.7793594306049823,0.0,0.0,0.0,562.0,0.0,20.0,4.0,11.0,21.0,13.0,2.0,SKC,7,2019,NY,60.0,237.0,4.0,3.0,25.0,2.0,7.0,67.0,32.0,4.0,12.0,12.0,0.0,2.0,7.0,9.0,0.0,0.0,0.0,0.6657303370786517,0.0,0.0,0.0,356.0,1.0,10.0,4.0,17.0,15.0,10.0,2.0
1039900,1,60.0,237.0,4.0,3.0,25.0,2.0,7.0,67.0,32.0,4.0,12.0,12.0,0.0,2.0,7.0,9.0,0.0,0.0,0.0,0.6657303370786517,0.0,0.0,0.0,356.0,1.0,10.0,4.0,17.0,15.0,10.0,2.0,NY,7,2019,SKC,58.0,438.0,2.0,7.0,23.0,1.0,3.0,75.0,19.0,3.0,14.0,12.0,0.0,2.0,13.0,16.0,0.0,0.0,0.0,0.7793594306049823,0.0,0.0,0.0,562.0,0.0,20.0,4.0,11.0,21.0,13.0,2.0
1039901,0,73.0,282.0,0.0,2.0,7.0,1.0,4.0,56.0,23.0,3.0,10.0,43.0,0.0,1.0,16.0,7.0,0.0,0.0,1.0,0.8103448275862069,0.0,0.0,0.0,348.0,0.0,11.0,3.0,21.0,13.0,17.0,3.0,VAN,8,2019,LAFC,46.0,480.0,0.0,3.0,3.0,1.0,2.0,54.0,13.0,3.0,7.0,14.0,0.0,0.0,6.0,10.0,0.0,0.0,7.0,0.8775137111517367,0.0,0.0,0.0,547.0,0.0,14.0,3.0,18.0,17.0,17.0,2.0
1039901,1,46.0,480.0,0.0,3.0,3.0,1.0,2.0,54.0,13.0,3.0,7.0,14.0,0.0,0.0,6.0,10.0,0.0,0.0,7.0,0.8775137111517367,0.0,0.0,0.0,547.0,0.0,14.0,3.0,18.0,17.0,17.0,2.0,LAFC,8,2019,VAN,73.0,282.0,0.0,2.0,7.0,1.0,4.0,56.0,23.0,3.0,10.0,43.0,0.0,1.0,16.0,7.0,0.0,0.0,1.0,0.8103448275862069,0.0,0.0,0.0,348.0,0.0,11.0,3.0,21.0,13.0,17.0,3.0
1039902,1,85.0,346.0,0.0,3.0,18.0,0.0,5.0,71.0,24.0,0.0,10.0,42.0,0.0,3.0,14.0,5.0,0.0,0.0,2.0,0.781038374717833,1.0,0.0,0.0,443.0,0.0,10.0,1.0,15.0,15.0,7.0,2.0,RSL,8,2019,CIN,33.0,335.0,0.0,2.0,2.0,0.0,3.0,68.0,11.0,7.0,10.0,7.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.7562076749435666,0.0,0.0,0.0,443.0,0.0,14.0,3.0,14.0,12.0,13.0,1.0
1039902,0,33.0,335.0,0.0,2.0,2.0,0.0,3.0,68.0,11.0,7.0,10.0,7.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.7562076749435666,0.0,0.0,0.0,443.0,0.0,14.0,3.0,14.0,12.0,13.0,1.0,CIN,8,2019,RSL,85.0,346.0,0.0,3.0,18.0,0.0,5.0,71.0,24.0,0.0,10.0,42.0,0.0,3.0,14.0,5.0,0.0,0.0,2.0,0.781038374717833,1.0,0.0,0.0,443.0,0.0,10.0,1.0,15.0,15.0,7.0,2.0
1039903,0,70.0,409.0,1.0,9.0,23.0,4.0,3.0,58.0,16.0,6.0,9.0,16.0,0.0,2.0,10.0,12.0,0.0,0.0,6.0,0.8538622129436325,1.0,0.0,0.0,479.0,0.0,13.0,2.0,20.0,24.0,9.0,0.0,LA,8,2019,HOU,40.0,383.0,0.0,6.0,11.0,2.0,5.0,53.0,21.0,1.0,8.0,3.0,0.0,1.0,4.0,8.0,0.0,0.0,4.0,0.8511111111111112,1.0,0.0,0.0,450.0,0.0,13.0,3.0,12.0,18.0,12.0,3.0
1039903,1,40.0,383.0,0.0,6.0,11.0,2.0,5.0,53.0,21.0,1.0,8.0,3.0,0.0,1.0,4.0,8.0,0.0,0.0,4.0,0.8511111111111112,1.0,0.0,0.0,450.0,0.0,13.0,3.0,12.0,18.0,12.0,3.0,HOU,8,2019,LA,70.0,409.0,1.0,9.0,23.0,4.0,3.0,58.0,16.0,6.0,9.0,16.0,0.0,2.0,10.0,12.0,0.0,0.0,6.0,0.8538622129436325,1.0,0.0,0.0,479.0,0.0,13.0,2.0,20.0,24.0,9.0,0.0
1039904,0,86.0,536.0,5.0,7.0,42.0,5.0,6.0,56.0,26.0,3.0,11.0,11.0,1.0,4.0,9.0,13.0,0.0,0.0,9.0,0.8743882544861338,0.0,0.0,0.0,613.0,0.0,14.0,4.0,19.0,27.0,12.0,1.0,TOR,8,2019,MIN,60.0,381.0,3.0,9.0,33.0,2.0,2.0,57.0,13.0,4.0,8.0,-1.0,1.0,3.0,11.0,12.0,0.0,0.0,5.0,0.8504464285714286,1.0,0.0,0.0,448.0,2.0,18.0,3.0,16.0,22.0,7.0,1.0
1039904,1,60.0,381.0,3.0,9.0,33.0,2.0,2.0,57.0,13.0,4.0,8.0,-1.0,1.0,3.0,11.0,12.0,0.0,0.0,5.0,0.8504464285714286,1.0,0.0,0.0,448.0,2.0,18.0,3.0,16.0,22.0,7.0,1.0,MIN,8,2019,TOR,86.0,536.0,5.0,7.0,42.0,5.0,6.0,56.0,26.0,3.0,11.0,11.0,1.0,4.0,9.0,13.0,0.0,0.0,9.0,0.8743882544861338,0.0,0.0,0.0,613.0,0.0,14.0,4.0,19.0,27.0,12.0,1.0
1039905,1,73.0,169.0,3.0,6.0,25.0,3.0,5.0,59.0,36.0,3.0,15.0,28.0,0.0,2.0,8.0,6.0,0.0,0.0,0.0,0.6954732510288066,0.0,0.0,0.0,243.0,0.0,8.0,7.0,23.0,21.0,11.0,5.0,DAL,8,2019,ATL,51.0,513.0,0.0,12.0,17.0,2.0,1.0,63.0,8.0,3.0,9.0,4.0,0.0,1.0,7.0,14.0,0.0,0.0,8.0,0.860738255033557,1.0,0.0,0.0,596.0,0.0,22.0,4.0,10.0,29.0,17.0,2.0
1039905,0,51.0,513.0,0.0,12.0,17.0,2.0,1.0,63.0,8.0,3.0,9.0,4.0,0.0,1.0,7.0,14.0,0.0,0.0,8.0,0.860738255033557,1.0,0.0,0.0,596.0,0.0,22.0,4.0,10.0,29.0,17.0,2.0,ATL,8,2019,DAL,73.0,169.0,3.0,6.0,25.0,3.0,5.0,59.0,36.0,3.0,15.0,28.0,0.0,2.0,8.0,6.0,0.0,0.0,0.0,0.6954732510288066,0.0,0.0,0.0,243.0,0.0,8.0,7.0,23.0,21.0,11.0,5.0
1039906,1,34.0,396.0,0.0,1.0,6.0,1.0,1.0,70.0,13.0,4.0,11.0,2.0,0.0,1.0,12.0,7.0,0.0,0.0,3.0,0.8114754098360656,0.0,0.0,0.0,488.0,1.0,9.0,1.0,22.0,15.0,8.0,1.0,COL,8,2019,CHI,77.0,316.0,5.0,6.0,41.0,4.0,1.0,71.0,12.0,3.0,8.0,11.0,0.0,4.0,19.0,9.0,0.0,0.0,1.0,0.7383177570093458,0.0,0.0,0.0,428.0,0.0,13.0,1.0,22.0,15.0,14.0,1.0
1039906,0,77.0,316.0,5.0,6.0,41.0,4.0,1.0,71.0,12.0,3.0,8.0,11.0,0.0,4.0,19.0,9.0,0.0,0.0,1.0,0.7383177570093458,0.0,0.0,0.0,428.0,0.0,13.0,1.0,22.0,15.0,14.0,1.0,CHI,8,2019,COL,34.0,396.0,0.0,1.0,6.0,1.0,1.0,70.0,13.0,4.0,11.0,2.0,0.0,1.0,12.0,7.0,0.0,0.0,3.0,0.8114754098360656,0.0,0.0,0.0,488.0,1.0,9.0,1.0,22.0,15.0,8.0,1.0
1039907,1,78.0,348.0,4.0,4.0,33.0,3.0,4.0,64.0,30.0,5.0,13.0,19.0,1.0,3.0,9.0,10.0,0.0,0.0,4.0,0.8305489260143198,0.0,0.0,0.0,419.0,0.0,15.0,4.0,16.0,21.0,8.0,3.0,POR,8,2019,CLB,47.0,481.0,0.0,4.0,9.0,1.0,1.0,66.0,15.0,6.0,8.0,5.0,0.0,1.0,6.0,11.0,0.0,0.0,8.0,0.8558718861209964,0.0,0.0,0.0,562.0,0.0,17.0,2.0,12.0,20.0,11.0,0.0
1039907,0,47.0,481.0,0.0,4.0,9.0,1.0,1.0,66.0,15.0,6.0,8.0,5.0,0.0,1.0,6.0,11.0,0.0,0.0,8.0,0.8558718861209964,0.0,0.0,0.0,562.0,0.0,17.0,2.0,12.0,20.0,11.0,0.0,CLB,8,2019,POR,78.0,348.0,4.0,4.0,33.0,3.0,4.0,64.0,30.0,5.0,13.0,19.0,1.0,3.0,9.0,10.0,0.0,0.0,4.0,0.8305489260143198,0.0,0.0,0.0,419.0,0.0,15.0,4.0,16.0,21.0,8.0,3.0
1039908,1,50.0,246.0,0.0,4.0,4.0,1.0,1.0,92.0,24.0,6.0,19.0,22.0,1.0,0.0,20.0,11.0,0.0,0.0,0.0,0.5899280575539568,0.0,0.0,0.0,417.0,0.0,13.0,1.0,24.0,23.0,14.0,1.0,NY,8,2019,NE,88.0,301.0,2.0,4.0,15.0,3.0,5.0,97.0,11.0,2.0,17.0,49.0,0.0,1.0,22.0,9.0,0.0,0.0,0.0,0.6572052401746725,0.0,0.0,0.0,458.0,0.0,9.0,5.0,25.0,21.0,15.0,1.0
1039908,0,88.0,301.0,2.0,4.0,15.0,3.0,5.0,97.0,11.0,2.0,17.0,49.0,0.0,1.0,22.0,9.0,0.0,0.0,0.0,0.6572052401746725,0.0,0.0,0.0,458.0,0.0,9.0,5.0,25.0,21.0,15.0,1.0,NE,8,2019,NY,50.0,246.0,0.0,4.0,4.0,1.0,1.0,92.0,24.0,6.0,19.0,22.0,1.0,0.0,20.0,11.0,0.0,0.0,0.0,0.5899280575539568,0.0,0.0,0.0,417.0,0.0,13.0,1.0,24.0,23.0,14.0,1.0
1039909,1,38.0,274.0,0.0,1.0,1.0,1.0,6.0,53.0,20.0,3.0,10.0,12.0,0.0,0.0,19.0,5.0,0.0,0.0,2.0,0.7718309859154929,0.0,0.0,0.0,355.0,0.0,6.0,3.0,20.0,13.0,9.0,2.0,VAN,8,2019,ORL,86.0,463.0,2.0,5.0,16.0,1.0,0.0,56.0,13.0,7.0,5.0,41.0,0.0,1.0,11.0,12.0,0.0,0.0,5.0,0.8558225508317929,0.0,0.0,0.0,541.0,0.0,16.0,2.0,9.0,15.0,11.0,1.0
1039909,0,86.0,463.0,2.0,5.0,16.0,1.0,0.0,56.0,13.0,7.0,5.0,41.0,0.0,1.0,11.0,12.0,0.0,0.0,5.0,0.8558225508317929,0.0,0.0,0.0,541.0,0.0,16.0,2.0,9.0,15.0,11.0,1.0,ORL,8,2019,VAN,38.0,274.0,0.0,1.0,1.0,1.0,6.0,53.0,20.0,3.0,10.0,12.0,0.0,0.0,19.0,5.0,0.0,0.0,2.0,0.7718309859154929,0.0,0.0,0.0,355.0,0.0,6.0,3.0,20.0,13.0,9.0,2.0
1039910,0,97.0,389.0,2.0,3.0,24.0,1.0,4.0,61.0,15.0,1.0,11.0,46.0,0.0,3.0,12.0,2.0,0.0,0.0,5.0,0.8241525423728814,1.0,0.0,0.0,472.0,1.0,4.0,1.0,28.0,19.0,10.0,2.0,PHI,8,2019,MTL,26.0,328.0,0.0,1.0,1.0,1.0,0.0,58.0,13.0,3.0,5.0,1.0,1.0,0.0,9.0,6.0,0.0,0.0,2.0,0.8118811881188119,0.0,0.0,0.0,404.0,0.0,8.0,0.0,21.0,8.0,13.0,1.0
1039910,1,26.0,328.0,0.0,1.0,1.0,1.0,0.0,58.0,13.0,3.0,5.0,1.0,1.0,0.0,9.0,6.0,0.0,0.0,2.0,0.8118811881188119,0.0,0.0,0.0,404.0,0.0,8.0,0.0,21.0,8.0,13.0,1.0,MTL,8,2019,PHI,97.0,389.0,2.0,3.0,24.0,1.0,4.0,61.0,15.0,1.0,11.0,46.0,0.0,3.0,12.0,2.0,0.0,0.0,5.0,0.8241525423728814,1.0,0.0,0.0,472.0,1.0,4.0,1.0,28.0,19.0,10.0,2.0
1039911,0,90.0,496.0,7.0,9.0,55.0,4.0,7.0,60.0,15.0,4.0,8.0,5.0,0.0,5.0,14.0,17.0,2.0,0.0,8.0,0.8537005163511188,0.0,0.0,0.0,581.0,0.0,20.0,4.0,9.0,25.0,4.0,2.0,NYC,15,2019,CIN,20.0,269.0,0.0,6.0,6.0,2.0,4.0,54.0,10.0,4.0,4.0,-6.0,0.0,2.0,14.0,12.0,0.0,1.0,1.0,0.7430939226519337,0.0,0.0,0.0,362.0,0.0,15.0,4.0,13.0,11.0,9.0,4.0
1039911,1,20.0,269.0,0.0,6.0,6.0,2.0,4.0,54.0,10.0,4.0,4.0,-6.0,0.0,2.0,14.0,12.0,0.0,1.0,1.0,0.7430939226519337,0.0,0.0,0.0,362.0,0.0,15.0,4.0,13.0,11.0,9.0,4.0,CIN,15,2019,NYC,90.0,496.0,7.0,9.0,55.0,4.0,7.0,60.0,15.0,4.0,8.0,5.0,0.0,5.0,14.0,17.0,2.0,0.0,8.0,0.8537005163511188,0.0,0.0,0.0,581.0,0.0,20.0,4.0,9.0,25.0,4.0,2.0
1039912,1,36.0,313.0,0.0,8.0,13.0,2.0,2.0,57.0,8.0,4.0,8.0,1.0,0.0,1.0,3.0,10.0,0.0,0.0,0.0,0.7634146341463415,2.0,1.0,0.0,410.0,0.0,17.0,3.0,15.0,16.0,9.0,2.0,SKC,8,2019,SJ,79.0,363.0,3.0,7.0,36.0,3.0,2.0,61.0,23.0,3.0,13.0,19.0,0.0,4.0,14.0,13.0,0.0,0.0,2.0,0.8102678571428571,0.0,0.0,0.0,448.0,0.0,14.0,6.0,16.0,22.0,12.0,3.0
1039912,0,79.0,363.0,3.0,7.0,36.0,3.0,2.0,61.0,23.0,3.0,13.0,19.0,0.0,4.0,14.0,13.0,0.0,0.0,2.0,0.8102678571428571,0.0,0.0,0.0,448.0,0.0,14.0,6.0,16.0,22.0,12.0,3.0,SJ,8,2019,SKC,36.0,313.0,0.0,8.0,13.0,2.0,2.0,57.0,8.0,4.0,8.0,1.0,0.0,1.0,3.0,10.0,0.0,0.0,0.0,0.7634146341463415,2.0,1.0,0.0,410.0,0.0,17.0,3.0,15.0,16.0,9.0,2.0
