index,cost,event id,home,player name,round,season,DGW,opp last 5 gf,opp last 5 ga,opp last 3 h adj gf,opp last 3 h adj ga,team id,last 3 adjusted points avg,last 5 adjusted points avg,last 5 adjusted points max,last 5 adjusted points min,last 5 adjusted points std dev,last 3 h adj adjusted points avg,last 5 att bps avg,last 5 def bps avg,last 5 pas bps avg,opp last 8 adjusted points conceded by cluster,opp last 5 adjusted points conceded by position,opp last 8 adjusted points conceded by position,position id_1.0,position id_2.0,position id_3.0,position id_4.0,opponent_ATL,opponent_CHI,opponent_CLB,opponent_COL,opponent_DAL,opponent_DC,opponent_HOU,opponent_LA,opponent_LAFC,opponent_MIN,opponent_MTL,opponent_NE,opponent_NY,opponent_NYC,opponent_ORL,opponent_PHI,opponent_POR,opponent_RSL,opponent_SEA,opponent_SJ,opponent_SKC,opponent_TOR,opponent_VAN,cluster_0.0,cluster_3.0,cluster_4.0,cluster_5.0,cluster_6.0,cluster_7.0,cluster_8.0,cluster_9.0,cluster_10.0,cluster_11.0,cluster_12.0,cluster_13.0,cluster_14.0,cluster_15.0,cluster_16.0,cluster_17.0,cluster_18.0,cluster_19.0,cluster_20.0,cluster_21.0,cluster_22.0,cluster_23.0,cluster_24.0,cluster_25.0,loo avg points season,loo avg points
16164,7.2,968590.0,1.0,Ashley Cole,31.0,2018.0,0,1.8,1.8,2.3333333333333335,1.6666666666666667,1230,5.666666666666667,4.8,9.0,3.0,2.3874672772626626,7.0,0.4,1.2,0.4,2.25,4.2,4.375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.509090909090909,4.888888888888889
16165,13.1,968590.0,1.0,Zlatan Ibrahimovic,31.0,2018.0,0,1.8,1.8,2.3333333333333335,1.6666666666666667,1230,8.0,7.0,11.0,3.0,2.915475947422654,7.333333333333333,1.2,0.0,0.0,10.5,6.2,5.375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.1,9.1
16166,5.2,968590.0,1.0,Michael Ciani,31.0,2018.0,0,1.8,1.8,2.3333333333333335,1.6666666666666667,1230,3.0,3.0,6.0,1.0,1.8708286933869713,4.0,0.0,1.4,0.0,4.625,4.2,4.375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.769230769230769,4.904761904761905
16167,7.8,968590.0,1.0,Giovani dos Santos,31.0,2018.0,0,1.8,1.8,2.3333333333333335,1.6666666666666667,1230,6.0,4.8,14.0,1.0,5.21536192416212,5.666666666666667,1.0,0.0,0.6,4.5,6.2,5.375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.638888888888889,4.636363636363637
16168,4.6,968590.0,1.0,Rolf Feltscher,31.0,2018.0,0,1.8,1.8,2.3333333333333335,1.6666666666666667,1230,3.3333333333333335,2.4,6.0,-2.0,3.5777087639996634,3.6666666666666665,0.0,0.2,0.2,2.25,4.2,4.375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8333333333333335,3.8333333333333335
16169,8.5,968590.0,1.0,Ola Kamara,31.0,2018.0,0,1.8,1.8,2.3333333333333335,1.6666666666666667,1230,6.333333333333333,5.4,9.0,2.0,2.8809720581775866,6.666666666666667,0.6,0.2,0.0,4.5,6.2,5.375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.583333333333333,5.2592592592592595
16170,4.5,968590.0,1.0,Baggio Husidic,31.0,2018.0,0,1.8,1.8,2.3333333333333335,1.6666666666666667,1230,2.6666666666666665,3.4,5.0,1.0,1.816590212458495,2.3333333333333335,0.0,1.2,0.4,2.8333333333333335,5.0,4.875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.3333333333333335,1.5
16171,6.4,968590.0,1.0,Chris Pontius,31.0,2018.0,0,1.8,1.8,2.3333333333333335,1.6666666666666667,1230,5.0,4.0,10.0,1.0,3.535533905932738,5.0,0.4,0.6,0.2,7.625,5.0,4.875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.326086956521739,5.0
16172,4.0,968590.0,1.0,Jorgen Skjelvik,31.0,2018.0,0,1.8,1.8,2.3333333333333335,1.6666666666666667,1230,0.6666666666666666,1.4,4.0,0.0,1.6733200530681551,2.0,0.2,1.2,0.0,5.125,4.2,4.375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,3.9
16173,11.0,968590.0,1.0,Jonathan dos Santos,31.0,2018.0,0,1.8,1.8,2.3333333333333335,1.6666666666666667,1230,11.0,9.2,13.0,4.0,3.8987177379235884,8.333333333333334,1.2,1.6,1.0,5.125,5.0,4.875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.172413793103448,7.055555555555555
16175,11.7,968590.0,1.0,Romain Alessandrini,31.0,2018.0,0,1.8,1.8,2.3333333333333335,1.6666666666666667,1230,8.333333333333334,8.4,12.0,4.0,2.8809720581775897,6.666666666666667,1.6,0.6,0.0,6.625,5.0,4.875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.297872340425532,6.368421052631579
16176,7.6,968590.0,1.0,Sebastian Lletget,31.0,2018.0,0,1.8,1.8,2.3333333333333335,1.6666666666666667,1230,4.333333333333333,5.8,8.0,3.0,2.2803508501982765,6.0,0.8,0.2,0.8,4.625,5.0,4.875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.454545454545454,4.578947368421052
16177,4.8,968590.0,1.0,David Bingham,31.0,2018.0,0,1.8,1.8,2.3333333333333335,1.6666666666666667,1230,3.6666666666666665,3.4,8.0,1.0,3.049590136395382,5.0,0.0,1.8,0.0,2.25,2.2,2.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.518518518518518,4.387096774193548
16178,4.0,968590.0,1.0,Servando Carrasco,31.0,2018.0,0,1.8,1.8,2.3333333333333335,1.6666666666666667,1230,2.6666666666666665,1.8,5.0,0.0,1.9235384061671341,3.0,0.0,0.6,0.0,4.625,5.0,4.875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.3043478260869565,3.75
16179,5.0,968590.0,1.0,Perry Kitchen,31.0,2018.0,0,1.8,1.8,2.3333333333333335,1.6666666666666667,1230,2.3333333333333335,3.0,4.0,1.0,1.4142135623730951,3.0,0.0,0.6,0.6,3.875,5.0,4.875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7142857142857144,3.7142857142857144
16181,4.0,968590.0,1.0,Daniel Steres,31.0,2018.0,0,1.8,1.8,2.3333333333333335,1.6666666666666667,1230,3.6666666666666665,2.4,8.0,0.0,3.20936130717624,3.0,0.0,0.8,0.2,4.625,4.2,4.375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.875,4.25
16182,4.5,968590.0,1.0,Joao Pedro Almeida Machado,31.0,2018.0,0,1.8,1.8,2.3333333333333335,1.6666666666666667,1230,2.6666666666666665,3.4,5.0,1.0,1.5165750888103111,4.333333333333333,0.2,1.0,0.2,2.8333333333333335,5.0,4.875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.4814814814814814,3.0
16183,4.0,968590.0,1.0,Emmanuel Boateng,31.0,2018.0,0,1.8,1.8,2.3333333333333335,1.6666666666666667,1230,5.666666666666667,5.2,8.0,2.0,2.5884358211089555,5.666666666666667,0.8,0.0,0.0,7.625,5.0,4.875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5526315789473686,5.0
16184,4.0,968590.0,1.0,Hugo Arellano,31.0,2018.0,0,1.8,1.8,2.3333333333333335,1.6666666666666667,1230,2.6666666666666665,2.75,4.0,2.0,0.9574271077563381,2.5,0.0,1.25,0.75,4.0,4.2,4.375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75,4.754701806483544
16185,4.0,968590.0,1.0,Bradford Jamieson IV,31.0,2018.0,0,1.8,1.8,2.3333333333333335,1.6666666666666667,1230,1.3333333333333333,2.2,6.0,1.0,2.16794833886788,2.6666666666666665,0.0,0.0,0.0,4.714285714285714,6.2,5.375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.769230769230769,1.5
16187,5.5,968590.0,1.0,Tomas Hilliard-Arce,31.0,2018.0,0,1.8,1.8,2.3333333333333335,1.6666666666666667,1230,2.0,3.75,9.0,1.0,3.774917217635375,2.5,0.0,1.0,0.0,4.0,4.2,4.375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,3.75
16189,4.4,968590.0,1.0,Dave Romney,31.0,2018.0,0,1.8,1.8,2.3333333333333335,1.6666666666666667,1230,3.3333333333333335,3.6,10.0,0.0,4.335896677735758,4.333333333333333,0.6,1.8,0.0,2.25,4.2,4.375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.489795918367347,4.826086956521739
16192,5.1,968588.0,0.0,Marco Donadel,31.0,2018.0,0,1.8,1.6,2.6666666666666665,1.6666666666666667,1616,4.0,3.6,6.0,1.0,1.9493588689617927,3.3333333333333335,0.0,0.4,0.8,2.5,2.4,3.125,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.6666666666666665,3.0
16193,7.2,968588.0,0.0,Rod Fanni,31.0,2018.0,0,1.8,1.6,2.6666666666666665,1.6666666666666667,1616,8.333333333333334,6.4,17.0,3.0,5.9413803110051795,3.3333333333333335,0.0,2.0,0.4,5.375,3.8,3.25,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.714285714285714,5.714285714285714
16195,10.8,968588.0,0.0,Ignacio Piatti,31.0,2018.0,0,1.8,1.6,2.6666666666666665,1.6666666666666667,1616,10.666666666666666,8.4,14.0,2.0,4.505552130427524,6.0,1.6,0.8,0.0,2.875,2.4,3.125,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.814814814814815,7.821428571428571
16196,4.2,968588.0,0.0,Quincy Amarikwa,31.0,2018.0,0,1.8,1.6,2.6666666666666665,1.6666666666666667,1616,4.0,3.0,7.0,1.0,2.3452078799117144,3.3333333333333335,0.2,0.0,0.0,2.857142857142857,8.8,6.25,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,3.142857142857143
16197,6.9,968588.0,0.0,Jukka Raitala,31.0,2018.0,0,1.8,1.6,2.6666666666666665,1.6666666666666667,1616,8.0,5.4,12.0,1.0,4.560701700396552,4.0,0.2,0.4,0.4,4.25,3.8,3.25,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.953488372093023,4.363636363636363
16198,11.0,968588.0,0.0,Saphir Taider,31.0,2018.0,0,1.8,1.6,2.6666666666666665,1.6666666666666667,1616,6.333333333333333,6.2,9.0,2.0,2.7748873851023226,7.333333333333333,1.0,0.4,0.6,5.25,2.4,3.125,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.785714285714286,6.785714285714286
16200,5.8,968588.0,0.0,Rudy Camacho,31.0,2018.0,0,1.8,1.6,2.6666666666666665,1.6666666666666667,1616,2.6666666666666665,2.8,4.0,2.0,0.8366600265340778,3.0,0.0,0.4,0.8,5.375,3.8,3.25,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.533333333333333,4.533333333333333
16201,4.5,968588.0,0.0,Clement Diop,31.0,2018.0,0,1.8,1.6,2.6666666666666665,1.6666666666666667,1616,4.666666666666667,3.6,9.0,1.0,3.1304951684997055,2.0,0.0,1.6,0.0,4.25,4.4,4.25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.466666666666667,4.754701806483544
16202,6.8,968588.0,0.0,Evan Bush,31.0,2018.0,0,1.8,1.6,2.6666666666666665,1.6666666666666667,1616,5.333333333333333,4.0,9.0,2.0,3.0822070014844876,2.6666666666666665,0.0,1.2,0.0,4.25,4.4,4.25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.442622950819672,5.033333333333333
16203,9.6,968588.0,0.0,Alejandro Silva,31.0,2018.0,0,1.8,1.6,2.6666666666666665,1.6666666666666667,1616,9.0,7.2,13.0,2.0,4.147288270665544,8.666666666666666,1.0,0.8,0.0,3.375,2.4,3.125,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.869565217391305,5.869565217391305
16204,4.5,968588.0,0.0,Kyle Fisher,31.0,2018.0,0,1.8,1.6,2.6666666666666665,1.6666666666666667,1616,5.333333333333333,4.6,7.0,3.0,1.5165750888103118,2.6666666666666665,0.2,2.8,0.2,2.5,3.8,3.25,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6875,4.754701806483544
16205,5.0,968588.0,0.0,Chris Duvall,31.0,2018.0,0,1.8,1.6,2.6666666666666665,1.6666666666666667,1616,6.0,7.2,10.0,5.0,1.9235384061671374,3.6666666666666665,0.4,0.4,0.6,6.0,3.8,3.25,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.512820512820513,4.857142857142857
16206,5.6,968588.0,0.0,Matteo Mancosu,31.0,2018.0,0,1.8,1.6,2.6666666666666665,1.6666666666666667,1616,3.6666666666666665,4.0,7.0,2.0,2.73861278752583,4.333333333333333,0.0,0.0,0.0,5.125,8.8,6.25,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.484848484848485,3.4285714285714284
16207,5.2,968588.0,0.0,Micheal Azira,31.0,2018.0,0,1.8,1.6,2.6666666666666665,1.6666666666666667,1616,5.333333333333333,4.4,7.0,2.0,1.816590212458496,3.3333333333333335,0.0,1.2,0.4,2.5,2.4,3.125,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.081081081081081,3.5
16208,4.5,968588.0,0.0,Michael Salazar,31.0,2018.0,0,1.8,1.6,2.6666666666666665,1.6666666666666667,1616,4.666666666666667,4.4,7.0,2.0,2.3021728866442674,4.0,0.2,0.2,0.0,2.5,2.4,3.125,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.428571428571429,4.754701806483544
16209,4.0,968588.0,0.0,Michael Petrasso,31.0,2018.0,0,1.8,1.6,2.6666666666666665,1.6666666666666667,1616,2.0,1.8,2.0,1.0,0.44721359549995715,1.3333333333333333,0.0,0.2,0.2,6.0,3.8,3.25,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5
16211,7.3,968588.0,0.0,Daniel Lovitz,31.0,2018.0,0,1.8,1.6,2.6666666666666665,1.6666666666666667,1616,7.0,6.0,11.0,1.0,4.000000000000002,3.3333333333333335,0.2,0.6,0.0,6.0,3.8,3.25,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.355555555555555,4.7407407407407405
16212,4.8,968588.0,0.0,Victor Cabrera,31.0,2018.0,0,1.8,1.6,2.6666666666666665,1.6666666666666667,1616,2.3333333333333335,3.4,6.0,2.0,1.6733200530681451,2.3333333333333335,0.0,2.4,0.0,5.375,3.8,3.25,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.111111111111111,6.2
16213,8.0,968588.0,0.0,Samuel Piette,31.0,2018.0,0,1.8,1.6,2.6666666666666665,1.6666666666666667,1616,5.666666666666667,5.4,6.0,4.0,0.8944271909999153,5.0,0.2,2.4,0.6,5.125,2.4,3.125,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.75,4.758620689655173
16214,4.5,968588.0,0.0,Anthony Jackson-Hamel,31.0,2018.0,0,1.8,1.6,2.6666666666666665,1.6666666666666667,1616,2.0,4.4,12.0,1.0,4.393176527297759,2.0,0.6,0.0,0.0,5.125,8.8,6.25,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.611111111111111,3.8333333333333335
16216,5.5,968588.0,0.0,Jeisson Vargas,31.0,2018.0,0,1.8,1.6,2.6666666666666665,1.6666666666666667,1616,4.333333333333333,4.4,8.0,2.0,2.8809720581775866,4.0,0.0,0.2,0.0,2.875,2.4,3.125,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.888888888888889,4.888888888888889
16219,4.5,968588.0,0.0,Shamit Shome,31.0,2018.0,0,1.8,1.6,2.6666666666666665,1.6666666666666667,1616,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.5,2.4,3.125,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,2.0
16221,4.0,968588.0,0.0,Ken Krolicki,31.0,2018.0,0,1.8,1.6,2.6666666666666665,1.6666666666666667,1616,2.0,2.4,3.0,1.0,0.8944271909999161,2.0,0.0,0.2,0.2,3.375,2.4,3.125,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.5789473684210527,2.5789473684210527
16224,4.7,968591.0,1.0,Tyrone Mears,31.0,2018.0,0,0.4,0.8,0.6666666666666666,1.6666666666666667,6977,2.0,2.2,3.0,2.0,0.4472135954999492,4.666666666666667,0.2,0.6,0.6,3.5,3.2,4.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4814814814814814,3.4545454545454546
16225,7.6,968591.0,1.0,Ibson Barreto da Silva,31.0,2018.0,0,0.4,0.8,0.6666666666666666,1.6666666666666667,6977,4.0,4.6,9.0,1.0,3.6469165057620936,4.333333333333333,0.6,0.2,0.4,3.625,5.4,4.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.666666666666667,5.333333333333333
16226,4.0,968591.0,1.0,Marc Burch,31.0,2018.0,0,0.4,0.8,0.6666666666666666,1.6666666666666667,6977,1.3333333333333333,1.6,2.0,1.0,0.5477225575051621,2.0,0.2,0.4,0.2,1.875,3.2,4.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.142857142857143,1.5
16229,13.5,968591.0,1.0,Carlos Darwin Quintero,31.0,2018.0,0,0.4,0.8,0.6666666666666666,1.6666666666666667,6977,9.333333333333334,9.0,16.0,5.0,4.183300132670378,11.333333333333334,3.2,0.4,0.0,5.5,4.2,4.625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.08695652173913,8.08695652173913
16230,4.8,968591.0,1.0,Jerome Thiesson,31.0,2018.0,0,0.4,0.8,0.6666666666666666,1.6666666666666667,6977,2.0,3.4,7.0,0.0,2.5099800796022262,4.333333333333333,0.2,0.8,0.2,3.5,3.2,4.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9545454545454546,3.272727272727273
16231,6.5,968591.0,1.0,Sam Cronin,31.0,2018.0,0,0.4,0.8,0.6666666666666666,1.6666666666666667,6977,4.333333333333333,4.4,6.0,3.0,1.1401754250991385,4.666666666666667,0.2,1.0,1.2,3.375,5.4,4.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.15,4.754701806483544
16232,8.4,968591.0,1.0,Rasmus Schuller,31.0,2018.0,0,0.4,0.8,0.6666666666666666,1.6666666666666667,6977,5.666666666666667,5.4,9.0,4.0,2.073644135332771,6.0,0.4,1.6,0.6,3.625,5.4,4.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.129032258064516,5.481481481481482
16233,5.1,968591.0,1.0,Bobby Shuttleworth,31.0,2018.0,0,0.4,0.8,0.6666666666666666,1.6666666666666667,6977,3.0,3.0,4.0,2.0,0.7071067811865454,3.6666666666666665,0.0,1.8,0.0,5.0,5.8,5.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8392857142857144,3.8333333333333335
16234,9.0,968591.0,1.0,Kevin Molino,31.0,2018.0,0,0.4,0.8,0.6666666666666666,1.6666666666666667,6977,6.666666666666667,6.8,13.0,2.0,5.357238094391549,4.333333333333333,1.0,0.2,0.0,3.375,5.4,4.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.875,9.0
16235,5.3,968591.0,1.0,Collen Warner,31.0,2018.0,0,0.4,0.8,0.6666666666666666,1.6666666666666667,6977,3.0,3.2,5.0,2.0,1.3038404810405297,3.0,0.0,1.2,0.4,3.625,5.4,4.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.392857142857143,3.230769230769231
